================ Training Loss (Mon May 19 15:18:42 2025) ================
(epoch: 1, iters: 100, time: 0.267, data: 0.863) G_GAN: 2.173 G_L1: 57.247 D_i_real: 0.983 D_i_fake: 0.796 D_v_real: 1.240 D_v_fake: 1.269 C_label: 2.465 
(epoch: 1, iters: 200, time: 0.268, data: 0.004) G_GAN: 2.265 G_L1: 49.461 D_i_real: 0.918 D_i_fake: 0.773 D_v_real: 1.036 D_v_fake: 1.328 C_label: 2.471 
(epoch: 1, iters: 300, time: 0.270, data: 0.004) G_GAN: 2.249 G_L1: 42.509 D_i_real: 0.838 D_i_fake: 0.839 D_v_real: 0.870 D_v_fake: 0.852 C_label: 2.468 
(epoch: 1, iters: 400, time: 0.287, data: 0.003) G_GAN: 2.140 G_L1: 39.807 D_i_real: 0.863 D_i_fake: 0.921 D_v_real: 0.798 D_v_fake: 0.775 C_label: 2.466 
(epoch: 1, iters: 500, time: 0.268, data: 0.003) G_GAN: 2.168 G_L1: 35.239 D_i_real: 0.943 D_i_fake: 0.824 D_v_real: 0.732 D_v_fake: 0.988 C_label: 2.467 
(epoch: 1, iters: 600, time: 0.269, data: 0.004) G_GAN: 2.115 G_L1: 32.066 D_i_real: 0.828 D_i_fake: 0.954 D_v_real: 0.687 D_v_fake: 0.690 C_label: 2.468 
(epoch: 1, iters: 700, time: 0.268, data: 0.004) G_GAN: 2.190 G_L1: 30.539 D_i_real: 0.936 D_i_fake: 0.808 D_v_real: 0.671 D_v_fake: 0.678 C_label: 2.463 
(epoch: 1, iters: 800, time: 0.282, data: 0.004) G_GAN: 2.150 G_L1: 29.115 D_i_real: 0.891 D_i_fake: 0.884 D_v_real: 0.663 D_v_fake: 0.930 C_label: 2.465 
(epoch: 1, iters: 900, time: 0.268, data: 0.004) G_GAN: 2.148 G_L1: 26.901 D_i_real: 0.917 D_i_fake: 0.842 D_v_real: 0.653 D_v_fake: 0.908 C_label: 2.464 
(epoch: 1, iters: 1000, time: 0.266, data: 0.004) G_GAN: 2.179 G_L1: 26.133 D_i_real: 0.888 D_i_fake: 0.837 D_v_real: 0.647 D_v_fake: 0.651 C_label: 2.464 
(epoch: 2, iters: 100, time: 0.268, data: 0.669) G_GAN: 2.235 G_L1: 26.634 D_i_real: 0.899 D_i_fake: 0.842 D_v_real: 0.644 D_v_fake: 0.646 C_label: 2.468 
(epoch: 2, iters: 200, time: 0.284, data: 0.003) G_GAN: 2.311 G_L1: 24.943 D_i_real: 0.840 D_i_fake: 0.787 D_v_real: 0.641 D_v_fake: 0.889 C_label: 2.461 
(epoch: 2, iters: 300, time: 0.268, data: 0.009) G_GAN: 2.386 G_L1: 24.559 D_i_real: 0.877 D_i_fake: 0.761 D_v_real: 0.639 D_v_fake: 0.886 C_label: 2.465 
