================ Training Loss (Fri May 23 20:22:27 2025) ================
(epoch: 1, iters: 100, time: 0.057, data: 0.521) G_GAN: 2.323 G_L1: 66.975 D_i_real: 0.982 D_i_fake: 0.762 D_v_real: 1.376 D_v_fake: 1.367 C_label: 2.577 
(epoch: 1, iters: 200, time: 0.061, data: 0.002) G_GAN: 2.333 G_L1: 65.976 D_i_real: 0.872 D_i_fake: 0.768 D_v_real: 1.270 D_v_fake: 1.301 C_label: 2.581 
(epoch: 1, iters: 300, time: 0.063, data: 0.003) G_GAN: 2.490 G_L1: 58.708 D_i_real: 0.734 D_i_fake: 0.682 D_v_real: 1.149 D_v_fake: 1.445 C_label: 2.578 
(epoch: 1, iters: 400, time: 0.071, data: 0.002) G_GAN: 2.409 G_L1: 55.629 D_i_real: 0.659 D_i_fake: 0.652 D_v_real: 0.984 D_v_fake: 0.943 C_label: 2.578 
(epoch: 1, iters: 500, time: 0.062, data: 0.003) G_GAN: 2.246 G_L1: 54.475 D_i_real: 0.585 D_i_fake: 0.660 D_v_real: 0.827 D_v_fake: 0.850 C_label: 2.580 
(epoch: 1, iters: 600, time: 0.056, data: 0.002) G_GAN: 2.273 G_L1: 54.561 D_i_real: 0.864 D_i_fake: 0.665 D_v_real: 0.797 D_v_fake: 1.335 C_label: 2.553 
(epoch: 1, iters: 700, time: 0.056, data: 0.002) G_GAN: 1.929 G_L1: 51.489 D_i_real: 0.592 D_i_fake: 0.693 D_v_real: 0.751 D_v_fake: 0.692 C_label: 2.566 
(epoch: 1, iters: 800, time: 0.066, data: 0.003) G_GAN: 1.948 G_L1: 49.574 D_i_real: 0.638 D_i_fake: 0.651 D_v_real: 0.708 D_v_fake: 0.691 C_label: 2.575 
(epoch: 1, iters: 900, time: 0.056, data: 0.002) G_GAN: 1.709 G_L1: 50.786 D_i_real: 0.602 D_i_fake: 0.701 D_v_real: 0.710 D_v_fake: 0.670 C_label: 2.546 
(epoch: 1, iters: 1000, time: 0.056, data: 0.002) G_GAN: 1.695 G_L1: 52.305 D_i_real: 0.557 D_i_fake: 0.673 D_v_real: 0.680 D_v_fake: 0.669 C_label: 2.574 
(epoch: 1, iters: 1100, time: 0.056, data: 0.002) G_GAN: 1.564 G_L1: 48.559 D_i_real: 0.582 D_i_fake: 0.654 D_v_real: 0.672 D_v_fake: 0.675 C_label: 2.553 
(epoch: 1, iters: 1200, time: 0.066, data: 0.003) G_GAN: 1.498 G_L1: 48.450 D_i_real: 0.606 D_i_fake: 0.636 D_v_real: 0.676 D_v_fake: 0.654 C_label: 2.600 
(epoch: 1, iters: 1300, time: 0.058, data: 0.003) G_GAN: 1.684 G_L1: 46.998 D_i_real: 0.541 D_i_fake: 0.723 D_v_real: 0.655 D_v_fake: 1.060 C_label: 2.579 
(epoch: 1, iters: 1400, time: 0.059, data: 0.003) G_GAN: 1.675 G_L1: 50.451 D_i_real: 0.538 D_i_fake: 0.843 D_v_real: 0.657 D_v_fake: 0.650 C_label: 2.561 
(epoch: 1, iters: 1500, time: 0.062, data: 0.002) G_GAN: 1.815 G_L1: 52.589 D_i_real: 0.550 D_i_fake: 0.721 D_v_real: 0.654 D_v_fake: 0.641 C_label: 2.583 
(epoch: 1, iters: 1600, time: 0.066, data: 0.003) G_GAN: 1.829 G_L1: 47.784 D_i_real: 0.528 D_i_fake: 0.750 D_v_real: 0.656 D_v_fake: 0.644 C_label: 2.582 
(epoch: 1, iters: 1700, time: 0.056, data: 0.003) G_GAN: 1.748 G_L1: 43.951 D_i_real: 0.533 D_i_fake: 1.058 D_v_real: 0.654 D_v_fake: 0.636 C_label: 2.587 
(epoch: 1, iters: 1800, time: 0.056, data: 0.003) G_GAN: 1.689 G_L1: 45.879 D_i_real: 0.576 D_i_fake: 0.773 D_v_real: 0.647 D_v_fake: 0.642 C_label: 2.572 
(epoch: 1, iters: 1900, time: 0.060, data: 0.003) G_GAN: 1.768 G_L1: 42.691 D_i_real: 0.573 D_i_fake: 0.697 D_v_real: 0.647 D_v_fake: 0.652 C_label: 2.582 
(epoch: 1, iters: 2000, time: 0.405, data: 0.003) G_GAN: 1.822 G_L1: 46.953 D_i_real: 0.554 D_i_fake: 0.681 D_v_real: 0.642 D_v_fake: 0.636 C_label: 2.583 
(epoch: 1, iters: 2100, time: 0.060, data: 0.003) G_GAN: 1.760 G_L1: 41.837 D_i_real: 0.587 D_i_fake: 0.644 D_v_real: 0.639 D_v_fake: 0.635 C_label: 2.559 
(epoch: 1, iters: 2200, time: 0.060, data: 0.003) G_GAN: 1.759 G_L1: 42.313 D_i_real: 0.526 D_i_fake: 0.654 D_v_real: 0.638 D_v_fake: 0.643 C_label: 2.554 
(epoch: 1, iters: 2300, time: 0.058, data: 0.003) G_GAN: 1.769 G_L1: 40.299 D_i_real: 0.493 D_i_fake: 0.863 D_v_real: 0.636 D_v_fake: 0.638 C_label: 2.558 
(epoch: 1, iters: 2400, time: 0.067, data: 0.003) G_GAN: 1.791 G_L1: 39.758 D_i_real: 0.534 D_i_fake: 0.762 D_v_real: 0.637 D_v_fake: 0.632 C_label: 2.557 
(epoch: 1, iters: 2500, time: 0.059, data: 0.003) G_GAN: 1.800 G_L1: 40.366 D_i_real: 0.531 D_i_fake: 0.714 D_v_real: 0.635 D_v_fake: 0.633 C_label: 2.559 
(epoch: 1, iters: 2600, time: 0.058, data: 0.003) G_GAN: 1.692 G_L1: 42.729 D_i_real: 0.469 D_i_fake: 0.635 D_v_real: 0.635 D_v_fake: 0.636 C_label: 2.592 
(epoch: 1, iters: 2700, time: 0.059, data: 0.002) G_GAN: 1.718 G_L1: 43.182 D_i_real: 0.493 D_i_fake: 0.664 D_v_real: 0.634 D_v_fake: 0.636 C_label: 2.562 
(epoch: 1, iters: 2800, time: 0.068, data: 0.003) G_GAN: 1.686 G_L1: 39.133 D_i_real: 0.475 D_i_fake: 0.759 D_v_real: 0.633 D_v_fake: 0.631 C_label: 2.575 
(epoch: 1, iters: 2900, time: 0.057, data: 0.003) G_GAN: 1.712 G_L1: 41.470 D_i_real: 0.544 D_i_fake: 0.637 D_v_real: 0.632 D_v_fake: 0.632 C_label: 2.553 
(epoch: 1, iters: 3000, time: 0.061, data: 0.003) G_GAN: 1.585 G_L1: 38.577 D_i_real: 0.456 D_i_fake: 0.720 D_v_real: 0.633 D_v_fake: 0.631 C_label: 2.581 
(epoch: 1, iters: 3100, time: 0.056, data: 0.003) G_GAN: 1.620 G_L1: 36.607 D_i_real: 0.474 D_i_fake: 0.674 D_v_real: 0.632 D_v_fake: 0.630 C_label: 2.593 
(epoch: 1, iters: 3200, time: 0.066, data: 0.002) G_GAN: 1.586 G_L1: 36.221 D_i_real: 0.587 D_i_fake: 0.634 D_v_real: 0.633 D_v_fake: 0.632 C_label: 2.566 
(epoch: 1, iters: 3300, time: 0.056, data: 0.003) G_GAN: 1.576 G_L1: 38.934 D_i_real: 0.460 D_i_fake: 0.681 D_v_real: 0.643 D_v_fake: 0.631 C_label: 2.566 
(epoch: 1, iters: 3400, time: 0.057, data: 0.003) G_GAN: 1.672 G_L1: 48.707 D_i_real: 0.451 D_i_fake: 0.643 D_v_real: 0.636 D_v_fake: 0.630 C_label: 2.535 
(epoch: 1, iters: 3500, time: 0.063, data: 0.003) G_GAN: 1.637 G_L1: 50.673 D_i_real: 0.447 D_i_fake: 0.658 D_v_real: 0.633 D_v_fake: 0.634 C_label: 2.584 
(epoch: 1, iters: 3600, time: 0.067, data: 0.003) G_GAN: 1.554 G_L1: 51.131 D_i_real: 0.453 D_i_fake: 0.637 D_v_real: 0.631 D_v_fake: 0.629 C_label: 2.525 
(epoch: 1, iters: 3700, time: 0.059, data: 0.003) G_GAN: 1.551 G_L1: 50.054 D_i_real: 0.544 D_i_fake: 0.652 D_v_real: 0.632 D_v_fake: 0.629 C_label: 2.581 
(epoch: 1, iters: 3800, time: 0.059, data: 0.002) G_GAN: 1.686 G_L1: 52.666 D_i_real: 0.437 D_i_fake: 0.634 D_v_real: 0.632 D_v_fake: 0.629 C_label: 2.588 
(epoch: 1, iters: 3900, time: 0.062, data: 0.003) G_GAN: 1.639 G_L1: 54.927 D_i_real: 0.448 D_i_fake: 0.651 D_v_real: 0.631 D_v_fake: 0.629 C_label: 2.571 
(epoch: 1, iters: 4000, time: 0.067, data: 0.003) G_GAN: 1.584 G_L1: 50.646 D_i_real: 0.374 D_i_fake: 0.715 D_v_real: 0.630 D_v_fake: 0.629 C_label: 2.589 
(epoch: 1, iters: 4100, time: 0.057, data: 0.003) G_GAN: 1.564 G_L1: 47.374 D_i_real: 0.365 D_i_fake: 0.657 D_v_real: 0.630 D_v_fake: 0.629 C_label: 2.562 
(epoch: 1, iters: 4200, time: 0.057, data: 0.003) G_GAN: 1.465 G_L1: 47.177 D_i_real: 0.330 D_i_fake: 0.647 D_v_real: 0.630 D_v_fake: 0.628 C_label: 2.582 
(epoch: 1, iters: 4300, time: 0.057, data: 0.003) G_GAN: 1.502 G_L1: 47.917 D_i_real: 0.350 D_i_fake: 0.633 D_v_real: 0.630 D_v_fake: 0.628 C_label: 2.550 
(epoch: 1, iters: 4400, time: 0.073, data: 0.003) G_GAN: 1.578 G_L1: 48.298 D_i_real: 0.322 D_i_fake: 0.633 D_v_real: 0.630 D_v_fake: 0.628 C_label: 2.597 
(epoch: 1, iters: 4500, time: 0.057, data: 0.005) G_GAN: 1.489 G_L1: 51.132 D_i_real: 0.321 D_i_fake: 0.637 D_v_real: 0.629 D_v_fake: 0.630 C_label: 2.563 
(epoch: 1, iters: 4600, time: 0.056, data: 0.003) G_GAN: 1.469 G_L1: 45.539 D_i_real: 0.322 D_i_fake: 0.630 D_v_real: 0.629 D_v_fake: 0.628 C_label: 2.582 
(epoch: 1, iters: 4700, time: 0.056, data: 0.002) G_GAN: 1.432 G_L1: 44.214 D_i_real: 0.318 D_i_fake: 0.630 D_v_real: 0.629 D_v_fake: 0.628 C_label: 2.570 
(epoch: 1, iters: 4800, time: 0.067, data: 0.003) G_GAN: 1.460 G_L1: 52.397 D_i_real: 0.315 D_i_fake: 0.634 D_v_real: 0.629 D_v_fake: 0.628 C_label: 2.570 
(epoch: 1, iters: 4900, time: 0.057, data: 0.003) G_GAN: 1.270 G_L1: 41.083 D_i_real: 0.321 D_i_fake: 0.639 D_v_real: 0.629 D_v_fake: 0.628 C_label: 2.584 
(epoch: 1, iters: 5000, time: 0.058, data: 0.003) G_GAN: 0.895 G_L1: 44.525 D_i_real: 0.323 D_i_fake: 0.629 D_v_real: 0.629 D_v_fake: 0.636 C_label: 2.557 
