================ Training Loss (Mon May 19 21:08:12 2025) ================
(epoch: 1, iters: 100, time: 0.062, data: 1.024) G_GAN: 2.092 G_L1: 68.307 D_i_real: 0.948 D_i_fake: 0.890 D_v_real: 1.289 D_v_fake: 1.332 C_label: 2.537 
(epoch: 1, iters: 200, time: 0.065, data: 0.002) G_GAN: 2.035 G_L1: 59.248 D_i_real: 0.909 D_i_fake: 0.878 D_v_real: 1.117 D_v_fake: 1.303 C_label: 2.552 
(epoch: 1, iters: 300, time: 0.072, data: 0.002) G_GAN: 2.001 G_L1: 57.913 D_i_real: 0.974 D_i_fake: 0.776 D_v_real: 0.970 D_v_fake: 0.989 C_label: 2.539 
(epoch: 1, iters: 400, time: 0.079, data: 0.004) G_GAN: 2.130 G_L1: 57.175 D_i_real: 0.745 D_i_fake: 0.945 D_v_real: 0.867 D_v_fake: 0.862 C_label: 2.544 
(epoch: 1, iters: 500, time: 0.062, data: 0.003) G_GAN: 2.306 G_L1: 59.319 D_i_real: 0.954 D_i_fake: 0.854 D_v_real: 0.786 D_v_fake: 0.868 C_label: 2.534 
(epoch: 1, iters: 600, time: 0.063, data: 0.000) G_GAN: 2.196 G_L1: 63.429 D_i_real: 0.817 D_i_fake: 0.918 D_v_real: 0.757 D_v_fake: 0.755 C_label: 2.544 
(epoch: 1, iters: 700, time: 0.066, data: 0.002) G_GAN: 2.155 G_L1: 65.189 D_i_real: 0.803 D_i_fake: 0.948 D_v_real: 0.715 D_v_fake: 0.695 C_label: 2.552 
(epoch: 1, iters: 800, time: 0.074, data: 0.002) G_GAN: 2.178 G_L1: 62.223 D_i_real: 0.776 D_i_fake: 0.954 D_v_real: 0.688 D_v_fake: 0.685 C_label: 2.545 
(epoch: 1, iters: 900, time: 0.069, data: 0.003) G_GAN: 2.303 G_L1: 61.182 D_i_real: 0.773 D_i_fake: 0.860 D_v_real: 0.673 D_v_fake: 0.682 C_label: 2.551 
(epoch: 1, iters: 1000, time: 0.062, data: 0.003) G_GAN: 2.385 G_L1: 61.848 D_i_real: 0.907 D_i_fake: 0.784 D_v_real: 0.679 D_v_fake: 0.931 C_label: 2.536 
(epoch: 1, iters: 1100, time: 0.067, data: 0.002) G_GAN: 2.409 G_L1: 58.864 D_i_real: 0.866 D_i_fake: 0.799 D_v_real: 0.660 D_v_fake: 0.664 C_label: 2.541 
(epoch: 1, iters: 1200, time: 0.073, data: 0.003) G_GAN: 2.452 G_L1: 54.462 D_i_real: 0.847 D_i_fake: 0.835 D_v_real: 0.652 D_v_fake: 0.649 C_label: 2.547 
(epoch: 1, iters: 1300, time: 0.069, data: 0.002) G_GAN: 2.340 G_L1: 56.089 D_i_real: 0.704 D_i_fake: 1.013 D_v_real: 0.647 D_v_fake: 0.648 C_label: 2.549 
(epoch: 1, iters: 1400, time: 0.063, data: 0.003) G_GAN: 2.387 G_L1: 52.134 D_i_real: 0.728 D_i_fake: 0.870 D_v_real: 0.649 D_v_fake: 0.887 C_label: 2.563 
(epoch: 1, iters: 1500, time: 0.064, data: 0.003) G_GAN: 2.409 G_L1: 57.167 D_i_real: 0.726 D_i_fake: 0.808 D_v_real: 0.641 D_v_fake: 0.645 C_label: 2.536 
(epoch: 1, iters: 1600, time: 0.079, data: 0.002) G_GAN: 2.374 G_L1: 55.434 D_i_real: 0.681 D_i_fake: 0.830 D_v_real: 0.640 D_v_fake: 0.887 C_label: 2.530 
(epoch: 1, iters: 1700, time: 0.070, data: 0.003) G_GAN: 2.141 G_L1: 55.736 D_i_real: 0.763 D_i_fake: 0.872 D_v_real: 0.639 D_v_fake: 0.639 C_label: 2.523 
(epoch: 1, iters: 1800, time: 0.064, data: 0.003) G_GAN: 2.361 G_L1: 54.658 D_i_real: 0.670 D_i_fake: 0.809 D_v_real: 0.637 D_v_fake: 0.637 C_label: 2.554 
(epoch: 1, iters: 1900, time: 0.068, data: 0.003) G_GAN: 2.344 G_L1: 55.857 D_i_real: 0.633 D_i_fake: 0.839 D_v_real: 0.637 D_v_fake: 0.635 C_label: 2.533 
(epoch: 1, iters: 2000, time: 0.078, data: 0.002) G_GAN: 2.315 G_L1: 50.064 D_i_real: 0.946 D_i_fake: 0.875 D_v_real: 0.649 D_v_fake: 0.655 C_label: 2.550 
(epoch: 1, iters: 2100, time: 0.070, data: 0.003) G_GAN: 2.343 G_L1: 53.137 D_i_real: 0.751 D_i_fake: 0.900 D_v_real: 0.649 D_v_fake: 0.644 C_label: 2.521 
(epoch: 1, iters: 2200, time: 0.063, data: 0.003) G_GAN: 2.332 G_L1: 46.968 D_i_real: 0.694 D_i_fake: 0.835 D_v_real: 0.642 D_v_fake: 0.643 C_label: 2.551 
(epoch: 1, iters: 2300, time: 0.067, data: 0.003) G_GAN: 2.206 G_L1: 47.139 D_i_real: 0.729 D_i_fake: 1.038 D_v_real: 0.637 D_v_fake: 0.632 C_label: 2.554 
(epoch: 1, iters: 2400, time: 0.073, data: 0.003) G_GAN: 2.392 G_L1: 44.923 D_i_real: 0.762 D_i_fake: 0.829 D_v_real: 0.634 D_v_fake: 0.634 C_label: 2.551 
(epoch: 1, iters: 2500, time: 0.063, data: 0.003) G_GAN: 2.230 G_L1: 44.160 D_i_real: 0.841 D_i_fake: 0.932 D_v_real: 0.633 D_v_fake: 0.632 C_label: 2.546 
(epoch: 1, iters: 2600, time: 0.063, data: 0.002) G_GAN: 2.143 G_L1: 48.429 D_i_real: 0.656 D_i_fake: 1.040 D_v_real: 0.739 D_v_fake: 0.656 C_label: 2.539 
(epoch: 1, iters: 2700, time: 0.063, data: 0.003) G_GAN: 2.301 G_L1: 41.755 D_i_real: 0.885 D_i_fake: 0.899 D_v_real: 0.666 D_v_fake: 0.638 C_label: 2.576 
(epoch: 1, iters: 2800, time: 0.072, data: 0.003) G_GAN: 2.267 G_L1: 43.892 D_i_real: 0.762 D_i_fake: 0.928 D_v_real: 0.638 D_v_fake: 0.880 C_label: 2.546 
(epoch: 1, iters: 2900, time: 0.068, data: 0.003) G_GAN: 2.218 G_L1: 47.639 D_i_real: 0.706 D_i_fake: 0.930 D_v_real: 0.636 D_v_fake: 0.642 C_label: 2.514 
(epoch: 1, iters: 3000, time: 0.061, data: 0.002) G_GAN: 2.130 G_L1: 45.920 D_i_real: 0.611 D_i_fake: 0.989 D_v_real: 0.632 D_v_fake: 0.880 C_label: 2.538 
(epoch: 2, iters: 100, time: 0.063, data: 0.502) G_GAN: 2.092 G_L1: 45.334 D_i_real: 0.684 D_i_fake: 0.958 D_v_real: 0.631 D_v_fake: 0.636 C_label: 2.544 
(epoch: 2, iters: 200, time: 0.075, data: 0.002) G_GAN: 2.079 G_L1: 40.911 D_i_real: 0.576 D_i_fake: 1.016 D_v_real: 0.631 D_v_fake: 0.878 C_label: 2.552 
(epoch: 2, iters: 300, time: 0.067, data: 0.003) G_GAN: 2.077 G_L1: 45.392 D_i_real: 0.735 D_i_fake: 0.852 D_v_real: 0.631 D_v_fake: 0.629 C_label: 2.518 
(epoch: 2, iters: 400, time: 0.063, data: 0.003) G_GAN: 2.124 G_L1: 37.030 D_i_real: 0.854 D_i_fake: 0.916 D_v_real: 0.630 D_v_fake: 0.632 C_label: 2.561 
(epoch: 2, iters: 500, time: 0.068, data: 0.003) G_GAN: 2.064 G_L1: 42.589 D_i_real: 0.743 D_i_fake: 0.951 D_v_real: 0.630 D_v_fake: 0.879 C_label: 2.539 
(epoch: 2, iters: 600, time: 0.079, data: 0.003) G_GAN: 1.961 G_L1: 43.952 D_i_real: 0.739 D_i_fake: 1.129 D_v_real: 0.630 D_v_fake: 0.630 C_label: 2.540 
(epoch: 2, iters: 700, time: 0.063, data: 0.003) G_GAN: 1.990 G_L1: 38.087 D_i_real: 0.716 D_i_fake: 0.929 D_v_real: 0.629 D_v_fake: 0.629 C_label: 2.563 
(epoch: 2, iters: 800, time: 0.062, data: 0.005) G_GAN: 2.034 G_L1: 41.406 D_i_real: 0.752 D_i_fake: 0.994 D_v_real: 0.629 D_v_fake: 0.879 C_label: 2.548 
(epoch: 2, iters: 900, time: 0.063, data: 0.003) G_GAN: 1.972 G_L1: 42.721 D_i_real: 0.795 D_i_fake: 0.929 D_v_real: 0.629 D_v_fake: 0.629 C_label: 2.540 
(epoch: 2, iters: 1000, time: 0.075, data: 0.003) G_GAN: 2.080 G_L1: 41.877 D_i_real: 0.707 D_i_fake: 0.860 D_v_real: 0.629 D_v_fake: 0.628 C_label: 2.542 
(epoch: 2, iters: 1100, time: 0.070, data: 0.002) G_GAN: 1.985 G_L1: 43.459 D_i_real: 0.620 D_i_fake: 0.824 D_v_real: 0.629 D_v_fake: 0.629 C_label: 2.537 
(epoch: 2, iters: 1200, time: 0.069, data: 0.003) G_GAN: 2.013 G_L1: 43.688 D_i_real: 0.697 D_i_fake: 0.811 D_v_real: 0.629 D_v_fake: 0.877 C_label: 2.536 
(epoch: 2, iters: 1300, time: 0.071, data: 0.003) G_GAN: 2.076 G_L1: 41.056 D_i_real: 0.684 D_i_fake: 0.901 D_v_real: 0.629 D_v_fake: 0.878 C_label: 2.530 
(epoch: 2, iters: 1400, time: 0.078, data: 0.003) G_GAN: 2.191 G_L1: 46.381 D_i_real: 0.694 D_i_fake: 0.911 D_v_real: 0.629 D_v_fake: 0.630 C_label: 2.519 
(epoch: 2, iters: 1500, time: 0.069, data: 0.003) G_GAN: 2.044 G_L1: 39.022 D_i_real: 0.652 D_i_fake: 0.933 D_v_real: 0.628 D_v_fake: 0.628 C_label: 2.549 
(epoch: 2, iters: 1600, time: 0.067, data: 0.003) G_GAN: 2.105 G_L1: 37.110 D_i_real: 0.743 D_i_fake: 0.900 D_v_real: 0.628 D_v_fake: 0.628 C_label: 2.550 
(epoch: 2, iters: 1700, time: 0.069, data: 0.003) G_GAN: 1.935 G_L1: 39.405 D_i_real: 0.597 D_i_fake: 1.016 D_v_real: 0.628 D_v_fake: 0.628 C_label: 2.543 
(epoch: 2, iters: 1800, time: 0.073, data: 0.003) G_GAN: 1.917 G_L1: 36.717 D_i_real: 0.594 D_i_fake: 0.959 D_v_real: 0.628 D_v_fake: 0.628 C_label: 2.549 
(epoch: 2, iters: 1900, time: 0.063, data: 0.002) G_GAN: 2.052 G_L1: 39.876 D_i_real: 0.873 D_i_fake: 0.782 D_v_real: 0.628 D_v_fake: 0.877 C_label: 2.521 
(epoch: 2, iters: 2000, time: 0.067, data: 0.003) G_GAN: 1.868 G_L1: 36.636 D_i_real: 0.547 D_i_fake: 0.899 D_v_real: 0.628 D_v_fake: 0.629 C_label: 2.543 
(epoch: 2, iters: 2100, time: 0.069, data: 0.003) G_GAN: 1.898 G_L1: 37.289 D_i_real: 0.633 D_i_fake: 0.794 D_v_real: 0.628 D_v_fake: 0.629 C_label: 2.541 
(epoch: 2, iters: 2200, time: 0.079, data: 0.003) G_GAN: 1.777 G_L1: 34.492 D_i_real: 0.516 D_i_fake: 0.758 D_v_real: 0.628 D_v_fake: 0.629 C_label: 2.548 
(epoch: 2, iters: 2300, time: 0.068, data: 0.003) G_GAN: 1.737 G_L1: 33.589 D_i_real: 0.513 D_i_fake: 0.881 D_v_real: 0.628 D_v_fake: 0.628 C_label: 2.547 
